epoch,batch,train_loss,train_accuracy
22.0,2883.0,0.29350546,0.9375
22.0,2884.0,0.2516463,0.96875
22.0,2885.0,0.39157495,0.8125
22.0,2886.0,0.51623744,0.84375
22.0,2887.0,0.51501364,0.9375
22.0,2888.0,0.55638444,0.875
22.0,2889.0,0.39577863,0.875
22.0,2890.0,0.42144442,0.90625
22.0,2891.0,0.4948024,0.84375
22.0,2892.0,0.26035,0.9375
22.0,2893.0,0.37453786,0.84375
22.0,2894.0,0.389644,0.8125
22.0,2895.0,0.47290638,0.875
22.0,2896.0,0.28546697,0.9375
22.0,2897.0,0.22523256,0.9375
22.0,2898.0,0.48740983,0.90625
22.0,2899.0,0.39174652,0.9375
22.0,2900.0,0.40161675,0.9375
22.0,2901.0,0.25341555,0.90625
22.0,2902.0,0.3054816,0.875
22.0,2903.0,0.48279384,0.875
22.0,2904.0,0.5814764,0.84375
22.0,2905.0,0.3535357,0.875
22.0,2906.0,0.26023853,0.90625
22.0,2907.0,0.28394046,0.9375
22.0,2908.0,0.60429895,0.75
22.0,2909.0,0.50405043,0.8125
22.0,2910.0,0.69743466,0.75
22.0,2911.0,0.42286077,0.875
22.0,2912.0,0.6132661,0.75
22.0,2913.0,0.6727242,0.84375
22.0,2914.0,0.84482765,0.71875
22.0,2915.0,0.40676594,0.90625
22.0,2916.0,0.24781537,0.96875
22.0,2917.0,0.67837626,0.78125
22.0,2918.0,0.42388815,0.875
22.0,2919.0,0.1435667,1.0
22.0,2920.0,0.56672287,0.84375
22.0,2921.0,0.17974801,0.96875
22.0,2922.0,0.363059,0.90625
22.0,2923.0,0.36363262,0.84375
22.0,2924.0,0.35553616,0.90625
22.0,2925.0,0.6209758,0.8125
22.0,2926.0,0.23131263,0.90625
22.0,2927.0,0.47360852,0.875
22.0,2928.0,0.35378468,0.875
22.0,2929.0,0.50286776,0.875
22.0,2930.0,0.71334827,0.84375
22.0,2931.0,0.57152283,0.875
22.0,2932.0,0.6690634,0.8125
22.0,2933.0,0.31581712,0.90625
22.0,2934.0,0.6293861,0.78125
22.0,2935.0,0.34939224,0.9375
22.0,2936.0,0.2528703,0.9375
22.0,2937.0,0.24789953,0.90625
22.0,2938.0,0.56861156,0.8125
22.0,2939.0,0.26323047,0.90625
22.0,2940.0,0.39281484,0.90625
22.0,2941.0,0.20678656,0.96875
22.0,2942.0,0.5472578,0.78125
22.0,2943.0,0.4350371,0.8125
22.0,2944.0,0.58520275,0.78125
22.0,2945.0,0.296103,0.875
22.0,2946.0,0.59823,0.84375
22.0,2947.0,0.40847754,0.84375
22.0,2948.0,0.286934,0.9375
22.0,2949.0,0.23480822,0.9375
22.0,2950.0,0.562573,0.78125
22.0,2951.0,0.544907,0.8125
22.0,2952.0,0.7739116,0.71875
22.0,2953.0,0.34903097,0.875
22.0,2954.0,0.4919559,0.90625
22.0,2955.0,0.50505185,0.84375
22.0,2956.0,0.34113252,0.90625
22.0,2957.0,0.5807267,0.75
22.0,2958.0,0.7705309,0.84375
22.0,2959.0,0.5035151,0.8125
22.0,2960.0,0.4549592,0.9375
22.0,2961.0,0.57444745,0.75
22.0,2962.0,0.31862348,0.90625
22.0,2963.0,0.6163023,0.8125
22.0,2964.0,0.36831605,0.9375
22.0,2965.0,0.5116505,0.84375
22.0,2966.0,0.35161328,0.875
22.0,2967.0,0.39526084,0.875
22.0,2968.0,0.3420801,0.875
22.0,2969.0,0.40826544,0.875
22.0,2970.0,0.5417581,0.8125
22.0,2971.0,0.48673916,0.875
22.0,2972.0,0.35729784,0.875
22.0,2973.0,0.49896744,0.84375
22.0,2974.0,0.49339885,0.8125
22.0,2975.0,0.44454128,0.90625
22.0,2976.0,0.26202306,0.96875
22.0,2977.0,0.304596,0.875
22.0,2978.0,0.4812754,0.84375
22.0,2979.0,0.2382897,0.875
22.0,2980.0,0.43229082,0.8125
22.0,2981.0,0.42233709,0.84375
22.0,2982.0,0.26550248,0.90625
22.0,2983.0,0.5485838,0.84375
22.0,2984.0,0.31626248,0.875
22.0,2985.0,0.58675027,0.84375
22.0,2986.0,0.760286,0.78125
22.0,2987.0,0.80529904,0.75
22.0,2988.0,0.28982323,0.9375
22.0,2989.0,0.3657681,0.90625
22.0,2990.0,0.4483965,0.875
22.0,2991.0,0.54671365,0.84375
22.0,2992.0,0.39597622,0.90625
22.0,2993.0,0.496461,0.84375
22.0,2994.0,0.3059194,0.875
22.0,2995.0,0.46653998,0.90625
22.0,2996.0,0.6038178,0.875
22.0,2997.0,0.67211676,0.78125
22.0,2998.0,0.5465435,0.84375
22.0,2999.0,0.75248945,0.8125
22.0,3000.0,0.37908933,0.875
22.0,3001.0,0.29828295,0.9375
22.0,3002.0,0.14318617,0.96875
22.0,3003.0,0.43866438,0.90625
22.0,3004.0,0.30985752,0.90625
22.0,3005.0,0.26552528,0.875
22.0,3006.0,0.5497661,0.84375
22.0,3007.0,0.21192817,0.96875
22.0,3008.0,0.39030644,0.875
22.0,3009.0,0.35437793,0.90625
22.0,3010.0,0.7906173,0.8125
22.0,3011.0,0.7115238,0.71875
22.0,3012.0,0.39350834,0.8125
22.0,3013.0,0.32639915,0.90625
22.0,3014.0,0.532762,0.782608695652174
23.0,3015.0,0.78046954,0.8125
23.0,3016.0,0.41296747,0.875
23.0,3017.0,0.41656953,0.9375
23.0,3018.0,0.22521575,0.9375
23.0,3019.0,0.5536106,0.8125
23.0,3020.0,0.45383728,0.875
23.0,3021.0,0.17306426,0.96875
23.0,3022.0,0.44496062,0.8125
23.0,3023.0,0.6004188,0.71875
23.0,3024.0,0.41507405,0.875
23.0,3025.0,0.4536053,0.90625
23.0,3026.0,0.32904315,0.8125
23.0,3027.0,0.88616425,0.71875
23.0,3028.0,0.70557714,0.78125
23.0,3029.0,0.52493423,0.875
23.0,3030.0,0.4637414,0.90625
23.0,3031.0,0.45416707,0.78125
23.0,3032.0,0.6137658,0.78125
23.0,3033.0,0.5242045,0.8125
23.0,3034.0,0.42808273,0.875
23.0,3035.0,0.4084804,0.84375
23.0,3036.0,0.46960312,0.84375
23.0,3037.0,0.26617324,0.90625
23.0,3038.0,0.45686266,0.84375
23.0,3039.0,0.50910836,0.84375
23.0,3040.0,0.31680626,0.8125
23.0,3041.0,0.48449787,0.875
23.0,3042.0,0.23539539,0.96875
23.0,3043.0,0.7340123,0.8125
23.0,3044.0,0.72561866,0.8125
23.0,3045.0,0.28207222,0.9375
23.0,3046.0,0.4220874,0.875
23.0,3047.0,0.6087349,0.8125
23.0,3048.0,0.5296705,0.875
23.0,3049.0,0.4205912,0.875
23.0,3050.0,0.7242865,0.75
23.0,3051.0,0.40208948,0.84375
23.0,3052.0,0.30448973,0.9375
23.0,3053.0,0.4151357,0.8125
23.0,3054.0,0.6335268,0.8125
23.0,3055.0,0.2973669,0.875
23.0,3056.0,0.1567574,0.96875
23.0,3057.0,0.50944686,0.90625
23.0,3058.0,0.39397067,0.90625
23.0,3059.0,0.8816407,0.78125
23.0,3060.0,0.6248024,0.78125
23.0,3061.0,0.35685855,0.875
23.0,3062.0,0.34818545,0.9375
23.0,3063.0,0.22465457,0.96875
23.0,3064.0,0.5604395,0.8125
23.0,3065.0,0.13256481,1.0
23.0,3066.0,0.28723505,0.9375
23.0,3067.0,0.54263663,0.84375
23.0,3068.0,0.47278175,0.84375
23.0,3069.0,0.18089001,0.96875
23.0,3070.0,0.52610207,0.875
23.0,3071.0,0.69493645,0.84375
23.0,3072.0,0.30241424,0.875
23.0,3073.0,0.30710196,0.90625
23.0,3074.0,0.26045105,0.90625
23.0,3075.0,0.55870897,0.84375
23.0,3076.0,0.29255623,0.90625
23.0,3077.0,0.44706234,0.84375
23.0,3078.0,0.56246084,0.875
23.0,3079.0,0.5003744,0.90625
23.0,3080.0,0.54461426,0.78125
23.0,3081.0,0.5355034,0.90625
23.0,3082.0,0.34978053,0.84375
23.0,3083.0,0.63405955,0.78125
23.0,3084.0,0.55347836,0.875
23.0,3085.0,0.5313751,0.8125
23.0,3086.0,0.3649439,0.90625
23.0,3087.0,0.38505447,0.84375
23.0,3088.0,0.23485175,0.96875
23.0,3089.0,0.6945961,0.8125
23.0,3090.0,0.40129384,0.84375
23.0,3091.0,0.2713625,0.90625
23.0,3092.0,0.2541097,0.90625
23.0,3093.0,0.49908507,0.78125
23.0,3094.0,0.28295407,0.875
23.0,3095.0,0.57427883,0.78125
23.0,3096.0,0.32307893,0.875
23.0,3097.0,0.5104793,0.90625
23.0,3098.0,0.5447321,0.875
23.0,3099.0,0.3940846,0.90625
23.0,3100.0,0.42282477,0.875
23.0,3101.0,0.21603094,0.9375
23.0,3102.0,0.31785053,0.875
23.0,3103.0,0.34841517,0.875
23.0,3104.0,0.4518021,0.875
23.0,3105.0,0.64842314,0.8125
23.0,3106.0,0.30233186,0.90625
23.0,3107.0,0.35210523,0.875
23.0,3108.0,0.24732643,0.9375
23.0,3109.0,0.21091758,0.90625
23.0,3110.0,0.21444072,0.9375
23.0,3111.0,0.45139235,0.875
23.0,3112.0,0.5256215,0.8125
23.0,3113.0,0.25553006,0.9375
23.0,3114.0,0.42627734,0.875
23.0,3115.0,0.34087515,0.9375
23.0,3116.0,0.24120298,0.9375
23.0,3117.0,0.564402,0.875
23.0,3118.0,0.21793304,0.96875
23.0,3119.0,0.36080292,0.90625
23.0,3120.0,0.21696089,0.90625
23.0,3121.0,0.4664806,0.84375
23.0,3122.0,0.55180806,0.84375
23.0,3123.0,0.4635061,0.875
23.0,3124.0,0.42077702,0.875
23.0,3125.0,0.3124549,0.9375
23.0,3126.0,0.5946998,0.875
23.0,3127.0,0.58799595,0.75
23.0,3128.0,0.41321507,0.875
23.0,3129.0,0.22383472,0.9375
23.0,3130.0,0.62806773,0.8125
23.0,3131.0,0.26819357,0.90625
23.0,3132.0,0.43575633,0.8125
23.0,3133.0,0.42208707,0.875
23.0,3134.0,0.29200828,0.9375
23.0,3135.0,0.2971785,0.90625
23.0,3136.0,0.72106034,0.71875
23.0,3137.0,0.33521298,0.875
23.0,3138.0,0.2202074,0.9375
23.0,3139.0,0.2395998,0.96875
23.0,3140.0,0.619635,0.875
23.0,3141.0,0.34415707,0.84375
23.0,3142.0,0.6960817,0.84375
23.0,3143.0,0.41568002,0.90625
23.0,3144.0,0.3430457,0.875
23.0,3145.0,0.38913405,0.8125
23.0,3146.0,0.5629308,0.8125
23.0,3147.0,0.34397736,0.9375
23.0,3148.0,0.1786601,0.96875
23.0,3149.0,0.24536163,0.9375
23.0,3150.0,0.33292902,0.90625
23.0,3151.0,0.40897676,0.9130434782608695
24.0,3152.0,0.6838326,0.78125
24.0,3153.0,0.5148355,0.78125
24.0,3154.0,0.16081102,1.0
24.0,3155.0,0.57879645,0.84375
24.0,3156.0,0.17486456,0.9375
24.0,3157.0,0.15277621,0.96875
24.0,3158.0,0.6605791,0.84375
24.0,3159.0,0.28779322,0.875
24.0,3160.0,0.547982,0.8125
24.0,3161.0,0.29301426,0.875
24.0,3162.0,0.13049787,0.96875
24.0,3163.0,0.26241973,0.96875
24.0,3164.0,0.7422152,0.84375
24.0,3165.0,0.3115874,0.90625
24.0,3166.0,0.18860498,0.96875
24.0,3167.0,0.57138467,0.8125
24.0,3168.0,0.3014938,0.9375
24.0,3169.0,0.1961383,0.9375
24.0,3170.0,0.3697835,0.875
24.0,3171.0,0.34078047,0.84375
24.0,3172.0,0.5697755,0.84375
24.0,3173.0,0.53020525,0.8125
24.0,3174.0,0.2979911,0.875
24.0,3175.0,0.6488636,0.75
24.0,3176.0,0.41563538,0.84375
24.0,3177.0,0.46324337,0.875
24.0,3178.0,0.4464657,0.875
24.0,3179.0,0.4065746,0.90625
24.0,3180.0,0.24586408,0.9375
24.0,3181.0,0.8192298,0.75
24.0,3182.0,0.40743428,0.875
24.0,3183.0,0.59968805,0.875
24.0,3184.0,0.87086266,0.78125
24.0,3185.0,0.7349444,0.8125
24.0,3186.0,0.5499139,0.8125
24.0,3187.0,0.35052815,0.875
24.0,3188.0,0.16100527,1.0
24.0,3189.0,0.42139798,0.8125
24.0,3190.0,0.19477437,0.96875
24.0,3191.0,0.5215723,0.90625
24.0,3192.0,0.43662044,0.84375
24.0,3193.0,0.49943048,0.8125
24.0,3194.0,0.28914404,0.90625
24.0,3195.0,0.604653,0.84375
24.0,3196.0,0.54138476,0.84375
24.0,3197.0,0.4847979,0.8125
24.0,3198.0,0.39348236,0.875
24.0,3199.0,0.3721932,0.90625
24.0,3200.0,0.49394098,0.84375
24.0,3201.0,0.19073601,0.96875
24.0,3202.0,0.44058266,0.78125
24.0,3203.0,0.5513847,0.8125
24.0,3204.0,0.5328425,0.78125
24.0,3205.0,0.51995987,0.90625
24.0,3206.0,0.22892594,0.90625
24.0,3207.0,0.92614484,0.71875
24.0,3208.0,0.50234413,0.8125
24.0,3209.0,0.435174,0.84375
24.0,3210.0,0.2739417,0.90625
24.0,3211.0,0.25991097,0.90625
24.0,3212.0,0.28069693,0.875
24.0,3213.0,0.5095745,0.75
24.0,3214.0,0.4615972,0.8125
24.0,3215.0,0.66101784,0.75
24.0,3216.0,0.5172229,0.90625
24.0,3217.0,0.6101846,0.8125
24.0,3218.0,0.16063613,0.96875
24.0,3219.0,0.51330006,0.84375
24.0,3220.0,0.39307594,0.8125
24.0,3221.0,0.40323797,0.9375
24.0,3222.0,0.42086583,0.84375
24.0,3223.0,0.43586302,0.84375
24.0,3224.0,0.27019542,0.9375
24.0,3225.0,0.23608972,0.875
24.0,3226.0,0.37680084,0.84375
24.0,3227.0,0.34072348,0.90625
24.0,3228.0,0.34796163,0.9375
24.0,3229.0,0.3311049,0.8125
24.0,3230.0,0.2849599,0.875
24.0,3231.0,0.58119273,0.78125
24.0,3232.0,0.36417034,0.96875
24.0,3233.0,0.3743112,0.875
24.0,3234.0,0.43418902,0.84375
24.0,3235.0,0.48493248,0.875
24.0,3236.0,0.41323048,0.84375
24.0,3237.0,0.57080585,0.75
24.0,3238.0,0.55583286,0.78125
24.0,3239.0,0.18043928,0.9375
24.0,3240.0,0.34392905,0.875
24.0,3241.0,0.44723502,0.875
24.0,3242.0,0.50109285,0.875
24.0,3243.0,0.49315915,0.875
24.0,3244.0,0.38519973,0.875
24.0,3245.0,0.403006,0.875
24.0,3246.0,0.47661695,0.875
24.0,3247.0,0.41662022,0.875
24.0,3248.0,0.2535317,0.9375
24.0,3249.0,0.4474933,0.875
24.0,3250.0,0.5125525,0.9375
24.0,3251.0,0.36687735,0.84375
24.0,3252.0,0.44555745,0.875
24.0,3253.0,0.5400469,0.84375
24.0,3254.0,0.19956659,0.9375
24.0,3255.0,0.37968478,0.84375
24.0,3256.0,0.5846055,0.8125
24.0,3257.0,0.3223529,0.9375
24.0,3258.0,0.47530058,0.84375
24.0,3259.0,0.24223226,0.9375
24.0,3260.0,0.4733468,0.90625
24.0,3261.0,0.35037702,0.90625
24.0,3262.0,0.45379752,0.84375
24.0,3263.0,0.49315166,0.875
24.0,3264.0,0.90446997,0.71875
24.0,3265.0,0.40555578,0.875
24.0,3266.0,0.33967638,0.90625
24.0,3267.0,0.53605473,0.90625
24.0,3268.0,0.39649796,0.8125
24.0,3269.0,0.75215757,0.8125
24.0,3270.0,0.5863453,0.84375
24.0,3271.0,0.256832,0.9375
24.0,3272.0,0.38984382,0.875
24.0,3273.0,0.51418823,0.90625
24.0,3274.0,0.26204598,0.875
24.0,3275.0,0.45133722,0.90625
24.0,3276.0,0.51261175,0.8125
24.0,3277.0,0.3325719,0.96875
24.0,3278.0,0.18909286,0.96875
24.0,3279.0,0.43382502,0.8125
24.0,3280.0,0.48957282,0.875
24.0,3281.0,0.34868154,0.84375
24.0,3282.0,0.4004816,0.84375
24.0,3283.0,0.37977782,0.90625
24.0,3284.0,0.34102786,0.9375
24.0,3285.0,0.24114537,0.90625
24.0,3286.0,0.34788084,0.875
24.0,3287.0,0.47055414,0.84375
24.0,3288.0,0.45978263,0.782608695652174
25.0,3289.0,0.6074327,0.78125
25.0,3290.0,0.2377455,0.875
25.0,3291.0,0.31865808,0.9375
25.0,3292.0,0.4710497,0.78125
25.0,3293.0,0.45281312,0.84375
25.0,3294.0,0.4780576,0.875
25.0,3295.0,0.494612,0.8125
25.0,3296.0,0.14200251,0.9375
25.0,3297.0,0.7075851,0.78125
25.0,3298.0,0.43424487,0.84375
25.0,3299.0,0.4700852,0.875
25.0,3300.0,0.23824663,0.96875
25.0,3301.0,0.41029164,0.875
25.0,3302.0,0.40493566,0.84375
25.0,3303.0,0.3407513,0.84375
25.0,3304.0,0.30395243,0.9375
25.0,3305.0,0.42915678,0.8125
25.0,3306.0,0.5289076,0.84375
25.0,3307.0,0.4116889,0.84375
25.0,3308.0,0.33892003,0.84375
25.0,3309.0,0.2931741,0.9375
25.0,3310.0,0.28481936,0.90625
25.0,3311.0,0.1404374,0.96875
25.0,3312.0,0.38399544,0.875
25.0,3313.0,0.11490922,0.9375
25.0,3314.0,0.09813113,1.0
25.0,3315.0,0.39535543,0.84375
25.0,3316.0,0.26362118,0.90625
25.0,3317.0,0.37066448,0.9375
25.0,3318.0,0.36056092,0.84375
25.0,3319.0,0.3199253,0.875
25.0,3320.0,0.5168256,0.78125
25.0,3321.0,0.6132477,0.78125
25.0,3322.0,0.46879926,0.75
25.0,3323.0,0.5025937,0.875
25.0,3324.0,0.17625196,0.96875
25.0,3325.0,0.33300886,0.90625
25.0,3326.0,0.2796066,0.90625
25.0,3327.0,0.49548304,0.78125
25.0,3328.0,0.5351152,0.78125
25.0,3329.0,0.49446306,0.875
25.0,3330.0,0.32507858,0.90625
25.0,3331.0,0.21152438,0.9375
25.0,3332.0,0.33801055,0.9375
25.0,3333.0,0.59183085,0.84375
25.0,3334.0,0.29071432,0.9375
25.0,3335.0,0.43345818,0.9375
25.0,3336.0,0.24491972,0.90625
25.0,3337.0,0.32782513,0.90625
25.0,3338.0,0.2530885,0.9375
25.0,3339.0,0.7389842,0.78125
25.0,3340.0,0.54551995,0.84375
25.0,3341.0,0.36107874,0.875
25.0,3342.0,0.5650691,0.75
25.0,3343.0,0.3118835,0.90625
25.0,3344.0,0.3474608,0.875
25.0,3345.0,0.64724386,0.75
25.0,3346.0,0.23871191,0.9375
25.0,3347.0,0.26607206,0.90625
25.0,3348.0,0.46088567,0.9375
25.0,3349.0,0.40079832,0.875
25.0,3350.0,0.6685289,0.8125
25.0,3351.0,0.35683614,0.84375
25.0,3352.0,0.20171759,0.9375
25.0,3353.0,0.5257797,0.875
25.0,3354.0,0.38239968,0.90625
25.0,3355.0,0.59091175,0.78125
25.0,3356.0,0.41281143,0.875
25.0,3357.0,0.43941277,0.84375
25.0,3358.0,0.26497486,0.9375
25.0,3359.0,0.47389913,0.8125
25.0,3360.0,0.39186057,0.90625
25.0,3361.0,0.6552885,0.84375
25.0,3362.0,0.21741827,0.9375
25.0,3363.0,0.3929231,0.84375
25.0,3364.0,0.2752474,0.90625
25.0,3365.0,0.46976376,0.9375
25.0,3366.0,0.26285058,0.90625
25.0,3367.0,0.219396,0.96875
25.0,3368.0,0.29513848,0.9375
25.0,3369.0,0.22644274,0.96875
25.0,3370.0,0.39638454,0.9375
25.0,3371.0,0.2596645,0.9375
25.0,3372.0,0.3797441,0.90625
25.0,3373.0,0.28923243,0.9375
25.0,3374.0,0.42538387,0.875
25.0,3375.0,0.5779686,0.8125
25.0,3376.0,0.42564702,0.84375
25.0,3377.0,0.66765314,0.84375
25.0,3378.0,0.4177737,0.90625
25.0,3379.0,0.38355494,0.875
25.0,3380.0,0.50154,0.84375
25.0,3381.0,0.31844032,0.90625
25.0,3382.0,0.28131416,0.90625
25.0,3383.0,0.57508606,0.8125
25.0,3384.0,0.39368045,0.84375
25.0,3385.0,0.16205959,0.9375
25.0,3386.0,0.44251102,0.90625
25.0,3387.0,0.30223218,0.90625
25.0,3388.0,0.6480876,0.8125
25.0,3389.0,0.46293983,0.84375
25.0,3390.0,0.8796421,0.75
25.0,3391.0,0.28952435,0.90625
25.0,3392.0,0.53603965,0.84375
25.0,3393.0,0.3918337,0.90625
25.0,3394.0,0.3314286,0.9375
25.0,3395.0,0.20581675,0.9375
25.0,3396.0,0.75177604,0.71875
25.0,3397.0,0.37932405,0.90625
25.0,3398.0,0.43271744,0.84375
25.0,3399.0,0.24737163,0.90625
25.0,3400.0,0.61661565,0.875
25.0,3401.0,0.3254271,0.875
25.0,3402.0,0.27750942,0.875
25.0,3403.0,0.4886259,0.84375
25.0,3404.0,0.68643963,0.75
25.0,3405.0,0.6916141,0.78125
25.0,3406.0,0.42900705,0.84375
25.0,3407.0,0.41748238,0.875
25.0,3408.0,0.24169509,0.875
25.0,3409.0,0.54854816,0.8125
25.0,3410.0,0.2585242,0.90625
25.0,3411.0,0.42206824,0.875
25.0,3412.0,0.28590265,0.90625
25.0,3413.0,0.5699737,0.78125
25.0,3414.0,0.4654647,0.84375
25.0,3415.0,0.6025554,0.78125
25.0,3416.0,0.32956064,0.90625
25.0,3417.0,0.31593344,0.90625
25.0,3418.0,0.4671436,0.78125
25.0,3419.0,0.38405165,0.875
25.0,3420.0,0.6111101,0.875
25.0,3421.0,0.40735698,0.875
25.0,3422.0,0.4958861,0.84375
25.0,3423.0,0.33138254,0.90625
25.0,3424.0,0.25067714,0.96875
25.0,3425.0,0.5429051,0.8695652173913043
26.0,3426.0,0.45786828,0.875
26.0,3427.0,0.6881499,0.875
26.0,3428.0,0.61361253,0.84375
26.0,3429.0,0.51188993,0.875
26.0,3430.0,0.48299772,0.875
26.0,3431.0,0.15745616,0.96875
26.0,3432.0,0.6669553,0.84375
26.0,3433.0,0.72522897,0.8125
26.0,3434.0,0.39964077,0.90625
26.0,3435.0,0.33806127,0.90625
26.0,3436.0,0.42740726,0.84375
26.0,3437.0,0.2842153,0.90625
26.0,3438.0,0.2423464,0.875
26.0,3439.0,0.68274623,0.78125
26.0,3440.0,0.21984284,0.9375
26.0,3441.0,0.18222955,0.9375
26.0,3442.0,0.68639624,0.78125
26.0,3443.0,0.4232495,0.84375
26.0,3444.0,0.32492423,0.90625
26.0,3445.0,0.60843796,0.75
26.0,3446.0,0.14353329,0.96875
26.0,3447.0,0.6818587,0.75
26.0,3448.0,0.4323479,0.875
26.0,3449.0,0.432661,0.875
26.0,3450.0,0.61145437,0.78125
26.0,3451.0,0.48708338,0.78125
26.0,3452.0,0.6785031,0.78125
26.0,3453.0,0.3648545,0.84375
26.0,3454.0,0.4183836,0.8125
26.0,3455.0,0.33763123,0.90625
26.0,3456.0,0.19509304,0.90625
26.0,3457.0,0.30826983,0.90625
26.0,3458.0,0.37647444,0.90625
26.0,3459.0,0.58659136,0.84375
26.0,3460.0,0.51484895,0.78125
26.0,3461.0,0.30555534,0.875
26.0,3462.0,0.2838533,0.96875
26.0,3463.0,0.3129023,0.90625
26.0,3464.0,0.41532007,0.84375
26.0,3465.0,0.35896832,0.875
26.0,3466.0,0.37677777,0.875
26.0,3467.0,0.39934823,0.90625
26.0,3468.0,0.72000164,0.75
26.0,3469.0,0.6869942,0.78125
26.0,3470.0,0.25420734,0.96875
26.0,3471.0,0.6383624,0.84375
26.0,3472.0,0.4276165,0.90625
26.0,3473.0,0.3260141,0.875
26.0,3474.0,0.6128093,0.84375
26.0,3475.0,0.5546019,0.8125
26.0,3476.0,0.43024242,0.875
26.0,3477.0,0.40580982,0.8125
26.0,3478.0,0.27776742,0.9375
26.0,3479.0,0.6089224,0.75
26.0,3480.0,0.3166276,0.9375
26.0,3481.0,0.37200877,0.875
26.0,3482.0,0.16452982,1.0
26.0,3483.0,0.48179373,0.84375
26.0,3484.0,0.515061,0.8125
26.0,3485.0,0.26592213,0.90625
26.0,3486.0,0.22467154,0.9375
26.0,3487.0,0.38692665,0.875
26.0,3488.0,0.4620682,0.8125
26.0,3489.0,0.29797497,0.90625
26.0,3490.0,0.3651167,0.9375
26.0,3491.0,0.2840836,0.90625
26.0,3492.0,0.524231,0.78125
26.0,3493.0,0.18612458,0.96875
26.0,3494.0,0.5204469,0.84375
26.0,3495.0,0.45138797,0.875
26.0,3496.0,0.42953798,0.875
26.0,3497.0,0.5248713,0.84375
26.0,3498.0,0.31127954,0.90625
26.0,3499.0,0.45794386,0.84375
26.0,3500.0,0.257912,0.90625
26.0,3501.0,0.7325584,0.75
26.0,3502.0,0.32926017,0.90625
26.0,3503.0,0.65858126,0.84375
26.0,3504.0,0.29852185,0.875
26.0,3505.0,0.45518366,0.84375
26.0,3506.0,0.65697384,0.84375
26.0,3507.0,0.19606495,0.9375
26.0,3508.0,0.37678626,0.84375
26.0,3509.0,0.3348967,0.9375
26.0,3510.0,0.45650458,0.84375
26.0,3511.0,0.18391502,0.9375
26.0,3512.0,0.21899028,0.96875
26.0,3513.0,0.25882345,0.9375
26.0,3514.0,0.6515676,0.78125
26.0,3515.0,0.6587595,0.75
26.0,3516.0,0.34024554,0.84375
26.0,3517.0,0.2936655,0.9375
26.0,3518.0,0.35996813,0.9375
26.0,3519.0,0.28986603,0.90625
26.0,3520.0,0.38581437,0.84375
26.0,3521.0,0.3293675,0.875
26.0,3522.0,0.285681,0.90625
26.0,3523.0,0.41064292,0.8125
26.0,3524.0,0.45855278,0.8125
26.0,3525.0,0.5326134,0.84375
26.0,3526.0,0.38770333,0.875
26.0,3527.0,0.3312047,0.875
26.0,3528.0,0.19739111,0.9375
26.0,3529.0,0.22717097,0.96875
26.0,3530.0,0.44985753,0.90625
26.0,3531.0,0.51151156,0.875
26.0,3532.0,0.122135095,1.0
26.0,3533.0,0.48120904,0.875
26.0,3534.0,0.36687297,0.9375
26.0,3535.0,0.28833523,0.9375
26.0,3536.0,0.51446,0.84375
26.0,3537.0,0.33748928,0.90625
26.0,3538.0,0.26977128,0.90625
26.0,3539.0,0.42294055,0.875
26.0,3540.0,0.42825237,0.84375
26.0,3541.0,0.3004267,0.875
26.0,3542.0,0.46387962,0.875
26.0,3543.0,0.20180346,0.9375
26.0,3544.0,0.37250334,0.875
26.0,3545.0,0.55215365,0.78125
26.0,3546.0,0.3491115,0.96875
26.0,3547.0,0.59321016,0.8125
26.0,3548.0,0.28430566,0.90625
26.0,3549.0,0.2932955,0.9375
26.0,3550.0,0.4270531,0.8125
26.0,3551.0,0.17575431,0.96875
26.0,3552.0,0.32388267,0.90625
26.0,3553.0,0.35917434,0.84375
26.0,3554.0,0.33548084,0.9375
26.0,3555.0,0.57608527,0.78125
26.0,3556.0,0.46184552,0.90625
26.0,3557.0,0.53551185,0.84375
26.0,3558.0,0.31603578,0.90625
26.0,3559.0,0.24284773,0.90625
26.0,3560.0,0.30597,0.875
26.0,3561.0,0.43972716,0.875
26.0,3562.0,0.5641563,0.8260869565217391
27.0,3563.0,0.2895265,0.90625
27.0,3564.0,0.4324895,0.84375
27.0,3565.0,0.6121364,0.78125
27.0,3566.0,0.26755112,0.90625
27.0,3567.0,0.2885654,0.90625
27.0,3568.0,0.4327007,0.875
27.0,3569.0,0.56298035,0.78125
27.0,3570.0,0.38030168,0.875
27.0,3571.0,0.36611232,0.875
27.0,3572.0,0.20400581,0.96875
27.0,3573.0,0.2973561,0.875
27.0,3574.0,0.20838259,0.9375
27.0,3575.0,0.14769325,0.96875
27.0,3576.0,0.4930628,0.8125
27.0,3577.0,0.55957156,0.875
27.0,3578.0,0.32848847,0.90625
27.0,3579.0,0.33031657,0.84375
27.0,3580.0,0.47996143,0.875
27.0,3581.0,0.22276111,0.90625
27.0,3582.0,0.4792118,0.84375
27.0,3583.0,0.36879295,0.875
27.0,3584.0,0.43240967,0.84375
27.0,3585.0,0.4831092,0.8125
27.0,3586.0,0.28951466,0.875
27.0,3587.0,0.58868176,0.78125
27.0,3588.0,0.56635255,0.875
27.0,3589.0,0.2538334,0.90625
27.0,3590.0,0.28148896,0.875
